MOVIES,year_start,is_series,rating,runtime,runtime_is_missing,votes,votes_log,votes_is_missing,num_stars,director_freq,director_is_known,genre_action,genre_adventure,genre_animation,genre_biography,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_film_noir,genre_game_show,genre_history,genre_horror,genre_music,genre_musical,genre_mystery,genre_news,genre_reality_tv,genre_romance,genre_sci_fi,genre_short,genre_sport,genre_talk_show,genre_thriller,genre_unknown,genre_war,genre_western
Locombians,2021,1,3.4,60.0,1,12.0,2.5649493574615367,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Professor Mack,2019,0,4.4,83.0,0,140.0,4.948759890378168,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sex: My British Job,2013,0,6.0,63.0,0,406.0,6.008813185442595,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiko,2014,1,7.8,30.0,0,47.0,3.871201010907891,0,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rita, la figlia americana",1965,0,4.8,101.0,0,90.0,4.51085950651685,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Die Präsenz,2014,0,4.0,83.0,0,1437.0,7.271008538280992,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Monsters Furever Friends,2019,0,5.5,58.0,0,61.0,4.127134385045092,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nailed It! Germany,2020,1,5.8,60.0,1,89.0,4.499809670330265,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Luca tanzt leise,2016,0,6.2,69.0,0,370.0,5.916202062607435,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pemburu di Manchester Biru,2020,0,5.9,90.0,0,36.0,3.6109179126442243,0,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Island,2018,0,5.0,94.0,0,34.0,3.5553480614894135,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A Faster Horse,2015,0,6.7,90.0,0,656.0,6.48768401848461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shopkins,2014,1,3.8,60.0,1,34.0,3.5553480614894135,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacíficum,2017,0,6.5,74.0,0,112.0,4.727387818712341,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YG Future Strategy Office,2018,1,7.0,60.0,1,194.0,5.272999558563747,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
God Loves Uganda,2013,0,7.4,83.0,0,1179.0,7.07326971745971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Making Unorthodox,2020,0,6.7,21.0,0,157.0,5.062595033026967,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
After Maria,2019,0,4.6,35.0,0,381.0,5.945420608606575,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Super Bheem,2017,1,4.7,60.0,1,18.0,2.9444389791664403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embedded,2004,0,6.2,97.0,0,214.0,5.3706380281276624,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Improv: 50 Years Behind the Brick Wall,2013,0,7.0,60.0,0,278.0,5.631211781821365,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sam Kinison Family Entertainment Hour,1991,0,6.8,50.0,0,250.0,5.5254529391317835,0,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M Cream,2014,0,5.6,112.0,0,618.0,6.428105272684596,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maroon,2017,0,5.1,94.0,0,296.0,5.6937321388027,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chadwick Boseman: Portrait of an Artist,2021,0,6.5,21.0,0,119.0,4.787491742782046,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Silenced,2014,0,7.7,102.0,0,342.0,5.8377304471659395,0,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Art of Flight: The Series,2012,1,8.8,60.0,1,189.0,5.247024072160486,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le serment des Hitler,2014,0,6.1,56.0,0,189.0,5.247024072160486,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True: Friendship Day,2020,0,6.9,23.0,0,16.0,2.833213344056216,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chasing Beauty,2013,0,6.1,90.0,0,280.0,5.638354669333745,0,4,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amit Tandon: Family Tandoncies,2019,0,7.1,72.0,0,199.0,5.298317366548036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry the Cable Guy: Remain Seated,2020,0,6.7,67.0,0,219.0,5.393627546352362,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Search for Life in Space,2016,0,6.4,32.0,0,694.0,6.543911845564792,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gabru: Hip Hop Ke Shehzaade,2018,1,6.5,60.0,1,7.0,2.0794415416798357,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Ladies Up,2020,1,4.3,60.0,1,205.0,5.327876168789581,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loyiso Gola: Unlearning,2021,0,5.9,60.0,0,163.0,5.099866427824199,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delirium,2014,0,4.5,85.0,0,356.0,5.877735781779639,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangkok Love Stories: Hey You,2018,1,5.9,60.0,1,11.0,2.4849066497880004,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mekong River with Sue Perkins,2014,1,7.8,60.0,1,110.0,4.709530201312334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhys Nicholson: Live at the Athenaeum,2020,0,7.7,65.0,0,215.0,5.375278407684165,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Watar,2010,0,6.0,101.0,0,294.0,5.68697535633982,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ataúd Blanco: El Juego Diabólico,2016,0,4.1,75.0,0,781.0,6.661854740545311,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The True Story of Alexander the Great,2005,0,7.6,150.0,0,102.0,4.634728988229636,0,4,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Hope Was Arson,2013,0,6.6,71.0,0,319.0,5.768320995793772,0,4,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ojo's in d' House,2013,0,6.1,24.0,0,9.0,2.302585092994046,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laerte-se,2017,0,6.9,100.0,0,659.0,6.492239835020471,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Reservoir Game,2017,0,6.0,100.0,0,32.0,3.4965075614664802,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escape from the Spirit World,2007,0,8.8,13.0,0,289.0,5.66988092298052,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bangkok Love Stories: Objects of Affection,2019,1,5.8,60.0,1,22.0,3.1354942159291497,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazel Brugger: Tropical,2020,0,6.4,58.0,0,378.0,5.937536205082426,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Doll Master,2017,0,2.3,77.0,0,220.0,5.3981627015177525,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Name Is Barbra,1965,0,8.4,60.0,0,318.0,5.765191102784844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sing On! Germany,2020,1,5.5,60.0,1,117.0,4.770684624465665,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Viudas,2011,0,6.3,100.0,0,535.0,6.284134161070802,0,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mo lun,2016,0,4.7,90.0,0,574.0,6.354370040797351,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rookie agent rouge,2016,0,6.7,43.0,0,38.0,3.6635616461296463,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala: Corazón del Mundo Maya,2019,0,6.6,67.0,0,180.0,5.198497031265826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hollywood Masters,2017,1,7.3,60.0,1,75.0,4.330733340286331,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doug Stanhope: Beer Hall Putsch,2013,0,7.6,61.0,0,1071.0,6.977281341630747,0,3,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Allen: Men Are Pigs,1990,0,6.2,30.0,0,324.0,5.783825182329737,0,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restless Creature: Wendy Whelan,2016,0,7.1,90.0,0,361.0,5.8916442118257715,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demetri Martin: Live (At the Time),2015,0,7.4,61.0,0,2029.0,7.615791072035833,0,0,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Says,2015,0,6.7,105.0,0,779.0,6.659293919683638,0,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vai Anitta,2018,1,5.5,30.0,0,432.0,6.07073772800249,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sila-sila,2019,0,7.9,116.0,0,21.0,3.091042453358316,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Magic School Bus Rides Again: The Frizz Connection,2020,0,5.0,44.0,0,31.0,3.4657359027997265,0,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Joe Mande's Award-Winning Comedy Special,2017,0,6.1,66.0,0,448.0,6.1070228877422545,0,4,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zombie Dumb,2019,1,6.0,60.0,1,17.0,2.8903717578961645,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wu Qingyuan,2006,0,6.2,104.0,0,533.0,6.280395838960195,0,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Juego siniestro,2016,0,4.5,87.0,0,335.0,5.817111159963204,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Calling,2018,1,8.1,30.0,0,11.0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fukrey Boyzzz: Space Mein Fukrapanti,2020,0,7.3,74.0,0,7.0,2.0794415416798357,0,4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jihad: A Story of the Others,2015,0,6.3,50.0,0,412.0,6.023447592961033,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¡A cantar!,2020,1,6.2,60.0,1,118.0,4.77912349311153,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The 21st Annual Screen Actors Guild Awards,2015,0,6.9,60.0,1,66.0,4.204692619390966,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Life of Ryan: Caretaker Manager,2014,0,7.3,81.0,0,274.0,5.616771097666572,0,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Watashi ni unmei no koi nante arienaitte omotteta,2016,0,6.2,108.0,0,160.0,5.081404364984463,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mo Amer: The Vagabond,2018,0,7.4,56.0,0,618.0,6.428105272684596,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Peabody & Sherman: A Journey WABAC,2014,0,7.7,60.0,1,106.0,4.672828834461906,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),2015,0,6.8,78.0,0,1442.0,7.274479558773871,0,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patria,2019,0,7.1,89.0,0,87.0,4.477336814478207,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Behind the Curtain: Todrick Hall,2017,0,6.8,100.0,0,298.0,5.700443573390687,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burt's Buzz,2013,0,6.6,88.0,0,756.0,6.6293632534374485,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin James: Sweat the Small Stuff,2001,0,7.5,60.0,0,1046.0,6.953684210870537,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iyore,2015,0,7.2,140.0,0,20.0,3.044522437723423,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Revelations,2016,0,7.3,118.0,0,144.0,4.976733742420574,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A 3 Minute Hug,2019,0,6.6,28.0,0,202.0,5.313205979041787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mudbloods,2014,0,6.7,89.0,0,256.0,5.54907608489522,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Klockorna i Gamla sta'n,1946,0,5.0,112.0,0,81.0,4.406719247264253,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La guerra contra las mujeres,2013,0,7.2,62.0,0,62.0,4.143134726391533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gamunui wigi: Gamunui yeonggwang 2,2005,0,5.9,115.0,0,450.0,6.111467339502679,0,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snack World,2017,1,3.9,25.0,0,10.0,2.3978952727983707,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynne Koplitz: Hormonal Beast,2017,0,6.2,51.0,0,385.0,5.955837369464831,0,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Secret Unrequited Love,2019,0,7.5,60.0,1,11.0,2.4849066497880004,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Daemonium: Underground Soldier,2015,0,4.1,120.0,0,679.0,6.522092798170152,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A Tale of Two Kitchens,2019,0,6.3,29.0,0,251.0,5.529429087511423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hannibal Buress: Hannibal Takes Edinburgh,2016,0,6.6,80.0,0,648.0,6.47543271670409,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Almaraz: Playing with Fire,2019,0,7.4,82.0,0,47.0,3.871201010907891,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Presos,2015,0,6.3,97.0,0,186.0,5.231108616854587,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apenstreken,2015,0,5.8,87.0,0,131.0,4.882801922586371,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella Donna's,2017,0,5.9,95.0,0,403.0,6.0014148779611505,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Joshua: The Road to Klitschko,2017,0,7.2,59.0,0,433.0,6.073044534100405,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kung Fu Elliot,2014,0,6.5,81.0,0,335.0,5.817111159963204,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chronicles of a Champion Golfer,2016,1,8.1,30.0,0,36.0,3.6109179126442243,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nasce Uma Rainha,2020,1,6.5,60.0,1,131.0,4.882801922586371,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Reggie Watts: Spatial,2016,0,6.1,61.0,0,480.0,6.175867270105761,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Tiger in the Dark: The Decadence Saga,2014,0,7.7,128.0,0,50.0,3.9318256327243257,0,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rodney Carrington: Here Comes the Truth,2017,0,4.4,66.0,0,146.0,4.990432586778736,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urzila Carlson: Overqualified Loser,2020,0,6.2,62.0,0,324.0,5.783825182329737,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notes from Dunblane: Lesson from a School Shooting,2018,0,5.9,22.0,0,316.0,5.75890177387728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Uganda Be Kidding Me Live,2014,0,5.8,71.0,0,1119.0,7.02108396428914,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vessel,2014,0,7.6,90.0,0,220.0,5.3981627015177525,0,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiamatemi Francesco,2016,1,7.5,60.0,1,159.0,5.075173815233827,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeRay Davis: How to Act Black,2017,0,6.2,66.0,0,405.0,6.0063531596017325,0,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CT Fletcher: My Magnificent Obsession,2015,0,7.6,101.0,0,578.0,6.361302477572996,0,4,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ao no ekusoshisuto: Kuro no iede,2011,0,7.1,24.0,0,172.0,5.153291594497779,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lusers, los amigos no se eligen",2015,0,4.9,95.0,0,394.0,5.978885764901122,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angel 'n' Devil,2014,1,4.9,50.0,0,33.0,3.5263605246161616,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brent Morin: I'm Brent Morin,2015,0,6.6,67.0,0,640.0,6.46302945692067,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wetten, dass war's..?",2019,1,7.6,60.0,1,75.0,4.330733340286331,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Nailed It! France,2019,1,6.5,60.0,1,100.0,4.61512051684126,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Learning Time with Timmy,2018,1,6.6,60.0,1,14.0,2.70805020110221,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas Brothers: On Drugs,2017,0,5.6,50.0,0,806.0,6.693323668269949,0,2,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fat Man Little Boy,2013,0,6.4,85.0,0,82.0,4.418840607796598,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vir Das: Losing It,2018,0,7.1,67.0,0,1140.0,7.039660349862076,0,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbie: Happy Birthday to You!,2017,0,4.1,1.0,0,8.0,2.1972245773362196,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,2016,0,5.7,75.0,0,588.0,6.3784261836515865,0,3,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forks Over Knives Presents: The Engine 2 Kitchen Rescue,2011,0,6.6,53.0,0,161.0,5.087596335232384,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She Did That,2019,0,6.6,71.0,0,45.0,3.828641396489095,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mosque Next Door,2017,0,7.6,60.0,1,36.0,3.6109179126442243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gad Elmaleh: Part En Live,2017,0,6.9,57.0,0,364.0,5.8998973535824915,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiago Ventura: Pokas,2020,0,6.7,82.0,0,160.0,5.081404364984463,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
